path,bytes,sha256
data/realm_of_thrones/audit/realm_of_thrones_override_report.csv,349836,8d69270251ca83c05bcfbd2d1e800ea4c1df2bde6c5203122009474e0fba6a62
data/realm_of_thrones/audit/realm_of_thrones_roster_audit_summary.csv,4015269,589bbbea64e78c912a8b3d5f484177473c4618dd45af55609a262075b4fec540
data/realm_of_thrones/audit/realm_of_thrones_sanity_check_table.csv,3105,e803da3576416c06d62d08a896905c9bd25f2f153676137fdb26f260d9147891
data/realm_of_thrones/audit/realm_of_thrones_tree_tiers.csv,212968,ec46e71b1c877c9ec4ed0fa1b4649496f7e9f0ebc8bd247ec035a476a1a9d3ce
data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv,13115265,e08edca636e27df34fbb00fb7d6fc6f83f974846374fb286740460aa540a678f
data/realm_of_thrones/audit/realm_of_thrones_troops.csv,847329,63ea983998e25aa0e6f8c0747bf42e44440f695bbe1fec717074e7ba64e42810
data/realm_of_thrones/audit/realm_of_thrones_unknown_items_allowlist.csv,524,573ed93a69fee8635245e6fa9ae1522b0469edf4f847f3fca3c22bae99b99735
data/realm_of_thrones/audit/realm_of_thrones_unknown_items_review_queue.csv,3939,0d155a784b3e9f818967d337ae0524ac741e276981ac4e3e907001cd3d836047
data/realm_of_thrones/audit/realm_of_thrones_upgrade_edges.csv,31757,ef1e58897724cb9022aa0bcbf7104d27519c1e6d49d5993e0b820e0a8ef82edd
data/realm_of_thrones/raw_xml/MANIFEST.md,438,5c1dbedce020f3595a0c04444d9d98908281c534fa4f775cc55ddbeb3212813b
data/realm_of_thrones/raw_xml/manifest.csv,873764,0548bac357940d79eb04619af8bd8913c535c36d41ba4a4b7ce4b02d5daf0b69
data/realm_of_thrones/raw_xml/manifest_modules.csv,516,939cd3f7a73db039538c551af10b9085bfcfc4d01ebe894a5b33cd183cc9887b
data/taom/audit/taom_crafted_item_pieces.csv,144430,3e00f8d56efe8da86b1f9b6ef680ec4313bb4d20f0291cf227047e1b25087e9e
data/taom/audit/taom_equipment_rosters.csv,2377581,1dfe237213bba867f1f70046fe5ba5ce5a8c3e4bb0befe21df759f07e47d0b9b
data/taom/audit/taom_items_catalog.csv,869557,2feb5e3dc3181ea7989e628f14592d119a9fa460f97c862fd0e5e49689bf5c74
data/taom/audit/taom_items_crafted.csv,215343,49069a191abcb7efc6b7eebd6f56555c4ba457f17657f8198e97300d67e80e67
data/taom/audit/taom_items_direct.csv,911279,fa8e2c57618c6619615399f5453f5eb61d0e37c8e9d8f8905e9f9b39447e11d2
data/taom/audit/taom_known_gaps_xslt.csv,1315,a48a85ce53bb97ef3f449eb0e8791a042ee7052d9c9790bacd97e195c45bd9c0
data/taom/audit/taom_override_report.csv,234838,7d5e8a8806e369a8d5486421ba56b43f32aec4bdef4dc877b116e211da3c3e3b
data/taom/audit/taom_roster_audit_summary.csv,2843153,0d7c684a99b8c44f08bdcffae7c5f65d1ad5a094330673f634847edeca436fe4
data/taom/audit/taom_sanity_check_table.csv,3105,870f9a9808ddfa237f6df4fd474d47ebc787e8cebbcb68402ba450abda95d64f
data/taom/audit/taom_tree_tiers.csv,232357,404b7b8090790c7e7951984e6905b6bb00dadb3c96854d3963513e696673fc17
data/taom/audit/taom_troop_equipment_audit.csv,11053597,61181cfa637886783a0807ca631fab7cbbb7a7e3cff8ac0782be1c299021c993
data/taom/audit/taom_troops.csv,796558,48fb68bda82fb0260f99d1de38c47656f521441885bf13f67cab6d3f8bfc84bf
data/taom/audit/taom_unknown_items_allowlist.csv,2520,f8373c3f968c84a21a7afcf5d04743a8588f3d7f0f01203a0319e47c0195eee3
data/taom/audit/taom_unknown_items_review_queue.csv,10325,8b1e1d9c85ebcc1047b9584828e1ccfdc3d59cf6026e4ae886ec0241f0fed684
data/taom/audit/taom_upgrade_edges.csv,36601,c1729d224b0e75541b330b560327c164ae31d8ed643201c9e24e168dcbfe0a42
data/taom/raw_xml/MANIFEST.md,418,2398fe169bf82f98a6d408dc622d00c68c00129f6741658ab843b346ddfe24a4
data/taom/raw_xml/manifest.csv,875242,2f30a1e5f37142a45ac130cffcb884ddbbc60cf9053f36cdba7528eb53b83307
data/taom/raw_xml/manifest_modules.csv,380,354d6841d2735b26a4e54e759323200e5b7bade0a322bb9ea62b3d9eb5c45c48
data/vanilla/audit/vanilla_crafted_item_pieces.csv,84394,f9e2e104da7b17fb2893518b6719dc09f11a1287ab0edd7c5784e796c7c64927
data/vanilla/audit/vanilla_equipment_rosters.csv,1030591,f063986c525b283caa7eaf87dfaa255213ebc487ab7164787b8254b40864e08f
data/vanilla/audit/vanilla_items_catalog.csv,277380,78362875f40c148cbfac92749d44c7828fc370db40ef30b24b427e08d3a8d0a4
data/vanilla/audit/vanilla_items_crafted.csv,120329,f5c6d65cff83ebeac8949b5ad3cfe6f6f033551a62a6e72f5c1018fef31bddfe
data/vanilla/audit/vanilla_items_direct.csv,309527,491b93e2b55cdf0208165e3a7aa8b3a410cc18297d6c0770f956544b93a78a9f
data/vanilla/audit/vanilla_known_gaps_xslt.csv,36,2d70a5b5c6bea32c9b13170ff7010bb23ad13926249c1c3f42dce442a8557e59
data/vanilla/audit/vanilla_override_report.csv,108075,421a1a6797d13e6e34ccc1f2e2189bf5c6f678fc5329f45ef38f3656e752a0d9
data/vanilla/audit/vanilla_roster_audit_summary.csv,1210232,0aeada8b9e4fccae378effcdd12834a4e5b197032b35befc3f5fb93b39ead0d6
data/vanilla/audit/vanilla_sanity_check_table.csv,3105,870f9a9808ddfa237f6df4fd474d47ebc787e8cebbcb68402ba450abda95d64f
data/vanilla/audit/vanilla_sanity_scores_v0_conservative.csv,2523,f6bbc8775c7c1bfd361169bf20dd77914db2e3d586e1263ddb38a5946d3df841
data/vanilla/audit/vanilla_tree_tiers.csv,55531,07e367ca6d25d6718d9d964b84eec427fa48f45de5a678f39e190fbb6ef49a87
data/vanilla/audit/vanilla_troop_equipment_audit.csv,4539729,9483c1f2f25192709f3886619d0c092a443c760e8871fe687047a913b58ab813
data/vanilla/audit/vanilla_troops.csv,252750,edaad2f7c33f3e761b2f2b1d4d924c8b3f43e26f8313e94ff44d4733bba60402
data/vanilla/audit/vanilla_unknown_items_review_queue.csv,116,c288550d014fe8c4c7d8afe917bfff3ecd0d614ab12d51783e2870b2f969e106
data/vanilla/audit/vanilla_upgrade_edges.csv,8259,64cf210793caa5118cf8c5fbab14739451e7ba8128a5ed7deeb0aa8e9d5f3104
data/vanilla/raw_xml/MANIFEST.md,389,4a0d63c9ee0e8361fde78f24614b8c924927edec6cddf7d5619bfbe0be16df2d
data/vanilla/raw_xml/manifest.csv,811175,4580c757629a314a1064cd3201571ceabcb0e2f55d7bc7e302b38e45fc00381d
data/vanilla/raw_xml/manifest_modules.csv,269,67140067424f0ada0b90e8725d29695ec68041f97845a55872ace96e9550d4ab
data/xml_exports/export_20260731_150800/EXPORT_REPORT.md,2647,2cf2d1103768c08e070013b259a212872ff7a8c65d6b79ab4e46128ba0aaa03f
data/xml_exports/export_20260731_150800/README.md,691,3da06d16a5ebcf11a4ec6977003ebac778e3f0460032b0cd5cdb23481003eded
data/xml_exports/export_20260731_150800/RECONSTRUCTION.md,1022,36736236cf581abea5f3fed1260ea48434baeef15e0080996f307678f2e882b6
